item.id,item.name,volume,category,subcategory
1761,Seagrams Seven Crown American Spiced,750,Whisky,Blended Whiskies
1764,Uncle Bob's Root Beer,750,Whisky,Blended Whiskies
1768,Jim Beam Apple Mini,500,Whisky,Straight Bourbon Whiskies
1770,Jim Beam Apple,100,Whisky,Straight Bourbon Whiskies
1772,Jim Beam Apple,375,Whisky,Straight Bourbon Whiskies
1774,Jim Beam Apple,750,Whisky,Straight Bourbon Whiskies
1778,Uncle Bob's Root Beer Mini,500,Whisky,Blended Whiskies
1789,Cody Road Double Barrel,375,Distilled Spirits,Distilled Spirits Specialty
1792,Ku:l Fire,750,Whisky,Whiskey Liqueurs
1829,Beefeater Gin,750,Gin,Dry Gins
1831,Beefeater Gin,1000,Gin,Dry Gins
1833,Beefeater Gin,1750,Gin,Dry Gins
1839,Bombay Dry Gin,750,Gin,Dry Gins
1842,Bombay Sapphire East,750,Gin,Dry Gins
1847,Bombay Sapphire Gin,1000,Gin,Dry Gins
1849,Bombay Sapphire Gin,750,Gin,Dry Gins
1851,Bombay Sapphire Gin,1750,Gin,Dry Gins
1853,Boodles British Gin London Dry,750,Gin,Dry Gins
1855,Broker's London Dry Gin,750,Gin,Dry Gins
1858,Bulldog Gin,750,Gin,Dry Gins
1862,Hendrick's Gin,750,Gin,Dry Gins
1864,Hendrick's Gin,1000,Gin,Dry Gins
1866,Hendrick's Gin,1750,Gin,Dry Gins
1871,Master's Gin,750,Gin,Dry Gins
1875,Pinnacle Gin,1750,Gin,Dry Gins
1879,Plymouth Gin,750,Gin,Dry Gins
1883,Tanqueray Bloomsbury Gin,1000,Gin,Dry Gins
1884,Tanqueray Gin,375,Gin,Dry Gins
1886,Tanqueray Gin,750,Gin,Dry Gins
1888,Tanqueray Gin,1000,Gin,Dry Gins
1890,Tanqueray Gin,1750,Gin,Dry Gins
1894,Tanqueray No. Ten,750,Gin,Dry Gins
1898,Tanqueray Rangpur Gin,750,Gin,Dry Gins
1903,Aviation American Gin,750,Gin,Dry Gins
1905,Bad Medicine Gin,750,Gin,Dry Gins
1906,Barton Gin,100,Gin,Dry Gins
1907,Barton Gin,1000,Gin,Dry Gins
1909,Barton Gin,1750,Gin,Dry Gins
1911,Blaum Bros. Gin,750,Gin,Dry Gins
1913,Burnett's Gin London Dry,750,Gin,Dry Gins
1915,Burnett's Gin London Dry,1750,Gin,Dry Gins
1920,Calvert Gin,1750,Gin,Dry Gins
1922,Clearheart Gin,750,Gin,Dry Gins
1924,Death's Door Gin,750,Gin,Dry Gins
1926,Five O'clock Gin,200,Gin,Dry Gins
1928,Five O'clock Gin,375,Gin,Dry Gins
1930,Five O'clock Gin,750,Gin,Dry Gins
1932,Five O'clock Gin,1000,Gin,Dry Gins
1934,Five O'clock Gin,1750,Gin,Dry Gins
1936,Five O'clock,750,Gin,Dry Gins
1938,Fleischmann's Gin,750,Gin,Dry Gins
1940,Fleischmann's Dry Gin,1000,Gin,Dry Gins
1942,Fleischmann's Gin,1750,Gin,Dry Gins
1944,Gilbey's Gin London Dry,750,Gin,Dry Gins
1946,Gilbey's Gin London Dry,1750,Gin,Dry Gins
1948,Gilbey's Gin London Dry,1000,Gin,Dry Gins
1951,"Rumchata """"""""GoChatas""""""""",6000,Misc,Cream Liqueurs
1952,Gordon's Gin London Dry,750,Gin,Dry Gins
1954,Gordon's Gin London Dry,1000,Gin,Dry Gins
1956,Gordon's Gin London Dry - Pet,1750,Gin,Dry Gins
1958,Hawkeye Gin,750,Gin,Dry Gins
1960,Hawkeye Gin,1000,Gin,Dry Gins
1962,Hawkeye Gin,1750,Gin,Dry Gins
1966,Tippy Cow 50ml Sampler Pack,400,Misc,Cream Liqueurs
1967,McCormick Gin,1000,Gin,Dry Gins
1969,McCormick Gin,1000,Gin,Dry Gins
1970,McCormick Gin Pet,1750,Gin,Dry Gins
1974,New Amsterdam Gin Mini,600,Gin,Dry Gins
1975,New Amsterdam Gin,200,Gin,Dry Gins
1977,New Amsterdam Gin,1750,Gin,Dry Gins
1979,New Amsterdam Gin,375,Gin,Dry Gins
1981,New Amsterdam Gin,750,Gin,Dry Gins
1986,Mr. Boston Riva Gin,1000,Gin,Dry Gins
1987,Paramount Gin,375,Gin,Dry Gins
1988,Paramount Gin,750,Gin,Dry Gins
1990,Paramount Gin,1000,Gin,Dry Gins
1992,Paramount Gin,1750,Gin,Dry Gins
1994,Paramount Gin Traveler,750,Gin,Dry Gins
1995,Phillips Gin,1750,Gin,Dry Gins
1997,Phillips Gin,1000,Gin,Dry Gins
1999,Prairie Organic Gin,750,Gin,Dry Gins
2001,River Rose Gin,750,Gin,Dry Gins
2003,Barrel River Rose Gin,375,Gin,Dry Gins
2006,Seagrams Extra Dry Gin Mini,500,Gin,Dry Gins
2008,Seagrams Extra Dry Gin,100,Gin,Dry Gins
2010,Seagrams Extra Dry Gin,200,Gin,Dry Gins
2012,Seagrams Extra Dry Gin,375,Gin,Dry Gins
2014,Seagrams Extra Dry Gin Pet,750,Gin,Dry Gins
2016,Seagrams Extra Dry Gin,750,Gin,Dry Gins
2018,Seagrams Extra Dry Gin,1000,Gin,Dry Gins
2020,Seagrams Extra Dry Gin,1750,Gin,Dry Gins
2023,Uncle Val's,750,Gin,Flavored Gins
2025,Rogue Spruce Gin,750,Gin,Dry Gins
2027,Seagrams Lime Twisted Gin,750,Gin,Flavored Gins
2033,Seagrams Peach Twisted Gin,750,Gin,Flavored Gins
2036,Seagrams Melon Twisted Gin,750,Gin,Flavored Gins
2047,Belvedere Pure 007,750,Misc,Miscellaneous Liquors
2049,Absolut Electrik,750,Misc,Miscellaneous Liquors
2051,Absolut Nightlife,750,Misc,Miscellaneous Liquors
2052,Pinnacle Cucumber,750,Vodka,Vodkas
2054,Belvedere Wild Berry,750,Vodka,Vodkas
2057,Three Olives Cherry Mini,500,Vodka,Vodkas
2058,Three Olives Grape Mini,500,Vodka,Vodkas
2059,Pinnacle Mimosa Mini,500,Vodka,Vodkas
2060,Pinnacle Mimosa,750,Vodka,Vodkas
2061,Absolut Warhol,750,Misc,Miscellaneous Liquors
2062,Absolut Warhol,1750,Misc,Miscellaneous Liquors
2063,Pinnacle Habanero,750,Vodka,Vodkas
2065,Svedka Peach,750,Vodka,Vodkas
2075,Kru Pistachio Mini,600,Vodka,Vodkas
2076,Kru Pistachio,750,Vodka,Vodkas
2080,Svedka Mango Pineapple,750,Vodka,Vodkas
2084,Svedka Strawberry Lemonade,750,Vodka,Vodkas
2088,Grey Goose Le Melon,750,Vodka,Vodkas
2093,Belvedere Mango Passion,750,Vodka,Vodkas
2098,Paramount Sloe Gin,750,Gin,Sloe Gins
2099,Paramount Sloe Gin,1000,Gin,Sloe Gins
2103,Pinnacle Caramel Apple,750,Vodka,Vodkas
2104,Kru Cucumber,750,Vodka,Vodkas
2106,Three Olives Tartz,750,Vodka,Vodkas
2112,Absolut Cilantro,750,Vodka,Vodkas
2113,Three Olives Marilyn Monroe Strawberry,750,Vodka,Vodkas
2115,Kuhl Hippie Hooch Love Punch,750,Vodka,Vodkas
2117,Svedka Orange Cream Pop,750,Vodka,Vodkas
2119,Svedka Strawberry Colada,750,Vodka,Vodkas
2122,Pearl Cherry,750,Vodka,Vodkas
2124,Pearl Grape,750,Vodka,Vodkas
2130,Pearl Vodka,1000,Vodka,Vodkas
2135,Absolut Hibiskus,750,Vodka,Vodkas
2139,Absolut Orient Apple,750,Vodka,Vodkas
2141,Belvedere Intense Unfiltered,750,Vodka,Vodkas
2144,Absolut Berri Acai,750,Vodka,Vodkas
2148,Absolut Grapevine,750,Vodka,Vodkas
2151,Absolut Swedish Vodka 80 Prf Mini,600,Vodka,Vodkas
2154,Absolut Swedish Vodka 80 Prf,200,Vodka,Vodkas
2157,Absolut Swedish Vodka 80 Prf,375,Vodka,Vodkas
2160,Absolut Swedish Vodka 80 Prf,750,Vodka,Vodkas
2163,Absolut Swedish Vodka 80 Prf,1000,Vodka,Vodkas
2166,Absolut Swedish Vodka 80 Prf,1750,Vodka,Vodkas
2169,Absolut Apeach,750,Vodka,Vodkas
2171,Absolut Apeach,1000,Vodka,Vodkas
